"Yellow_Fever_YN","log.Forest_Area_ha","log.area_mn_forest","log.forest_edge_density","log.Forest_Urban","NDVI_std","LST_Day_std","Precip_std","Population_Density_std","Region_Code","Year","Country","Code_unique","Code"
0,14.0684192824571,4.95247146833105,2.92709974986046,1.94591014905531,1.35352853519477,0.481008190611191,0.651324107851648,-0.115309217798751,"510005","2014","Brazil","5103304Brazil",5103304
0,14.0674006283093,4.93608634014065,2.92467867079665,2.30258509299405,1.52048324447255,0.6592565719798,0.308609797022997,-0.115295572261925,"510005","2015","Brazil","5103304Brazil",5103304
0,14.064702282681,4.93586391851908,2.92773260970635,2.07944154167984,1.44439463708009,0.595901973037439,0.376886931494128,-0.115284108666965,"510005","2016","Brazil","5103304Brazil",5103304
0,14.0620050768998,4.92424415015514,2.93075229794378,2.07944154167984,1.4369500167943,0.576517454268697,0.362355519625171,-0.115273348585503,"510005","2017","Brazil","5103304Brazil",5103304
0,14.0618375876008,4.93601860049516,2.92888810995605,2.07944154167984,1.36375420846685,0.457933200651587,0.404539029515737,-0.115261798363881,"510005","2018","Brazil","5103304Brazil",5103304
0,14.0634257431368,4.93963546871648,2.92381148039132,2.56494935746154,1.51421334161674,0.63055734512221,0.307298976167849,-0.115149816865213,"510005","2019","Brazil","5103304Brazil",5103304
0,14.0642415799005,4.94669945533454,2.9187797993495,2.94443897916644,1.50368068762857,0.767375222660911,-0.112328702491926,-0.115127496586938,"510005","2020","Brazil","5103304Brazil",5103304
0,14.0666970058338,4.9468684558112,2.91388763793363,3.09104245335832,1.15678750849896,0.55299809818005,0.625011595916076,-0.115107626530677,"510005","2021","Brazil","5103304Brazil",5103304
1,12.408258633266,4.43908181668988,2.57880974198543,2.94443897916644,0.0248828112316144,1.17060525301193,0.200257739013753,-0.108831381630089,"510003","2000","Brazil","5103502Brazil",5103502
0,12.4042191169085,4.51056421942202,2.56967157482503,2.99573227355399,0.378306667415732,1.12040168130968,0.486316636594849,-0.11064173943142,"510003","2001","Brazil","5103502Brazil",5103502
0,12.4056944774909,4.4663907364958,2.57827527889621,3.04452243772342,0.389167903202477,1.25115880093428,0.417913418645949,-0.109789906565549,"510003","2002","Brazil","5103502Brazil",5103502
0,12.3959650129441,4.45121700475995,2.5725169589277,2.77258872223978,0.151209866217758,1.11109079719052,0.524832108943832,-0.109671308194565,"510003","2003","Brazil","5103502Brazil",5103502
0,12.3859426163081,4.43820069432385,2.56143571214674,2.77258872223978,0.149305819893886,1.04613185407133,0.579728369829775,-0.109515998843893,"510003","2004","Brazil","5103502Brazil",5103502
0,12.3669343701221,4.41391342072076,2.57919207458422,2.89037175789616,0.140821057666531,1.10244841501595,0.375889875122097,-0.109300238467602,"510003","2005","Brazil","5103502Brazil",5103502
0,12.3633217915779,4.40657757970604,2.57364179184432,2.89037175789616,0.414026639852066,0.988522580473554,0.49624322497316,-0.109205744322164,"510003","2006","Brazil","5103502Brazil",5103502
0,12.3647484998654,4.44419813597215,2.56935168900832,3.61091791264422,0.260786421473341,1.17591420034888,0.248579949162546,-0.109122965318705,"510003","2007","Brazil","5103502Brazil",5103502
0,12.3613900159378,4.46748656912316,2.56677565746462,3.73766961828337,0.261047523086231,1.09686508025919,0.484123305773987,-0.108861480168396,"510003","2008","Brazil","5103502Brazil",5103502
0,12.3604618683324,4.4629308938996,2.55940549551352,3.61091791264422,0.51107693141402,1.02333193510204,0.462284741960877,-0.108796028300847,"510003","2009","Brazil","5103502Brazil",5103502
0,12.3605320491259,4.46992443425019,2.55414675721263,3.43398720448515,0.310960101638161,1.32234476072136,0.217973658017864,-0.108719676160651,"510003","2010","Brazil","5103502Brazil",5103502
0,12.3578288465942,4.433466171049,2.57384712823507,3.55534806148941,0.16619748501014,1.15748949197944,0.417724475102873,-0.11013182936531,"510003","2011","Brazil","5103502Brazil",5103502
0,12.3528839004069,4.37697943474097,2.58788332774129,3.63758615972639,0.417335593038414,1.17769418277442,0.194308824343269,-0.110237791680344,"510003","2012","Brazil","5103502Brazil",5103502
0,12.3534572441104,4.39070154474994,2.58538327754913,3.66356164612965,0.582137127552635,1.03351977027187,0.258019162962632,-0.110223979366093,"510003","2013","Brazil","5103502Brazil",5103502
0,12.3520742113388,4.38865666919691,2.58264998871598,3.71357206670431,0.419139456478616,1.09072271328657,0.621346418616188,-0.110172525390912,"510003","2014","Brazil","5103502Brazil",5103502
0,12.3486743779689,4.38462062314407,2.57445762328196,4.02535169073515,0.631889326848583,1.24847333964435,0.177023778058144,-0.110122059305265,"510003","2015","Brazil","5103502Brazil",5103502
0,12.3438697022595,4.44544290935592,2.56415842106737,3.98898404656427,0.571433032741468,1.14904947193167,0.528251860259991,-0.110069133263054,"510003","2016","Brazil","5103502Brazil",5103502
0,12.3396223754866,4.45218601167583,2.55605370123038,3.93182563272433,0.36324904921134,1.19305947719376,0.560183813800792,-0.110010314766749,"510003","2017","Brazil","5103502Brazil",5103502
0,12.3433583070598,4.46028943992794,2.54741258853296,3.95124371858143,0.67998054548567,1.05366401960276,1.05901319237021,-0.10996428023076,"510003","2018","Brazil","5103502Brazil",5103502
0,12.3465232637571,4.47938984503082,2.54118500294295,3.95124371858143,0.623981619086236,1.23976971993393,0.0600294938030628,-0.110026111232012,"510003","2019","Brazil","5103502Brazil",5103502
0,12.3450287850725,4.48656366462751,2.53845892909101,3.91202300542815,0.489530714935505,1.51409207576772,-0.416794204039437,-0.10995865846956,"510003","2020","Brazil","5103502Brazil",5103502
0,12.3395467740151,4.51223366159688,2.53799522039105,3.58351893845611,0.621732584267427,1.01760819405001,0.272805508937142,-0.109899001383411,"510003","2021","Brazil","5103502Brazil",5103502
0,13.9362973267829,6.35123901319004,1.91663570472647,2.39789527279837,1.66471493683685,0.384980094867679,0.350090733373502,-0.116709244715723,"510007","2000","Brazil","5103700Brazil",5103700
0,13.9357133126268,6.38306896036634,1.92385667402215,2.56494935746154,1.82733917867005,0.457225592879199,0.368397415491421,-0.115894371475609,"510007","2001","Brazil","5103700Brazil",5103700
0,13.9291163298792,6.25410269222458,1.9539311179227,2.56494935746154,1.89975418971397,0.441850575295989,0.196937553322177,-0.115208532763143,"510007","2002","Brazil","5103700Brazil",5103700
0,13.9060643897121,6.05287266492083,2.05395781932776,2.07944154167984,1.77443345722669,0.347633692104922,0.68412763691829,-0.115203519786304,"510007","2003","Brazil","5103700Brazil",5103700
0,13.8870765813878,5.9494585419611,2.11836132668178,2.07944154167984,1.46609372585748,0.316034229207657,0.667982780300369,-0.115188359939763,"510007","2004","Brazil","5103700Brazil",5103700
0,13.8728731404048,5.90831248193703,2.14814387427989,3.36729582998647,1.59377216603398,0.51695654428584,0.59641703186488,-0.115179506871521,"510007","2005","Brazil","5103700Brazil",5103700
0,13.8567689532479,5.70617377485109,2.27152074944477,3.36729582998647,1.67437299144592,0.437399457453929,0.421268147626363,-0.115158029162713,"510007","2006","Brazil","5103700Brazil",5103700
0,13.8517624550796,5.72555858720044,2.26719319068705,2.94443897916644,1.74674743945654,0.534594081419,0.367586987328035,-0.115109743363694,"510007","2007","Brazil","5103700Brazil",5103700
0,13.8281456874586,5.60899405490829,2.33387420594647,2.89037175789616,1.42051879214551,0.526292866599563,0.853561000852047,-0.115063783182876,"510007","2008","Brazil","5103700Brazil",5103700
1,13.8305109179086,5.66042156820061,2.34356289089567,2.94443897916644,1.61298637417765,0.485036701032645,0.642709666599346,-0.115038763642191,"510007","2009","Brazil","5103700Brazil",5103700
0,13.829758265615,5.74931013669273,2.30768329516306,3.17805383034795,1.70734966518772,0.606057352088336,0.499449630901036,-0.115020000498127,"510007","2010","Brazil","5103700Brazil",5103700
0,13.8191823785727,5.65844974681326,2.3113502558107,3.25809653802148,1.38928253797802,0.524747555222298,0.674128228346396,-0.114018148763909,"510007","2011","Brazil","5103700Brazil",5103700
0,13.8151904667405,5.59930132406648,2.31008901159719,3.29583686600433,1.47863439240016,0.560885938723071,0.665365595918158,-0.113975395880634,"510007","2012","Brazil","5103700Brazil",5103700
0,13.7988927132599,5.77127741138166,2.19175140991812,2.70805020110221,1.73192514377835,0.461716462304009,1.4663253172541,-0.113980958017749,"510007","2013","Brazil","5103700Brazil",5103700
0,13.7892545356355,5.90103714931987,2.14370561319151,2.30258509299405,1.63249780609027,0.578725581455616,1.11187987823014,-0.1139579436678,"510007","2014","Brazil","5103700Brazil",5103700
0,13.7788794361232,5.82361249080661,2.17255764617806,2.484906649788,1.74171739235404,0.729295014969289,0.402793646205812,-0.113992815849194,"510007","2015","Brazil","5103700Brazil",5103700
0,13.7850352369477,5.93679551089193,2.17765843856555,3.09104245335832,1.65603196048458,0.777435007255163,0.863529748707426,-0.113970211606094,"510007","2016","Brazil","5103700Brazil",5103700
0,13.7884916218303,6.03170743415713,2.1305201863883,3.2188758248682,1.58947257667049,0.67690514947091,1.00162505414027,-0.113947937866793,"510007","2017","Brazil","5103700Brazil",5103700
0,13.7824708072452,6.02484993503259,2.13967020466161,3.17805383034795,1.68852982858186,0.557794398924589,1.27835243373161,-0.113926949867883,"510007","2018","Brazil","5103700Brazil",5103700
0,13.7786152916624,6.04773461386366,2.12922820673596,3.25809653802148,1.73822932762832,0.756304135340142,0.744877253945325,-0.113393892582596,"510007","2019","Brazil","5103700Brazil",5103700
0,13.7742624205747,6.03859683217107,2.14152886680988,3.71357206670431,1.60250768706259,0.696454997597888,0.810870950151493,-0.113370856064708,"510007","2020","Brazil","5103700Brazil",5103700
0,13.7672170124594,5.79401439773914,2.27354791693865,4.20469261939097,1.37153736546045,0.630840420532182,1.32495018914824,-0.113345391150001,"510007","2021","Brazil","5103700Brazil",5103700
0,12.5629541881259,4.6474256688418,3.24816236399817,0,1.28448321466977,0.621618192758726,0.702087809089482,-0.112688780447773,"510011","2000","Brazil","5104104Brazil",5104104
0,12.5450838348529,4.63044435969914,3.24953577308083,0,1.28037862398195,0.654247033115789,0.97225530123921,-0.101109757497552,"510011","2001","Brazil","5104104Brazil",5104104
0,12.5209148082342,4.55318961219287,3.25621609735706,0.693147180559945,1.36704663593414,0.676999487636707,0.499933803461042,-0.100363300881724,"510011","2002","Brazil","5104104Brazil",5104104
0,12.4900732998703,4.55368235738574,3.25654504090701,0.693147180559945,1.41143444418624,0.75696743413001,0.808684094376371,-0.100293309015217,"510011","2003","Brazil","5104104Brazil",5104104
0,12.4655257536139,4.47329975087196,3.26727671690458,1.09861228866811,1.20932016511913,0.636206715033941,0.921622516287715,-0.100097652021333,"510011","2004","Brazil","5104104Brazil",5104104
0,12.4521416293793,4.45446924851932,3.25662548545137,1.09861228866811,1.23718281428898,0.639328973259095,0.926962845250369,-0.0998465700087051,"510011","2005","Brazil","5104104Brazil",5104104
0,12.4243929436373,4.35796779722823,3.26568835670521,1.09861228866811,1.25102639412006,0.649773676099633,0.904735063633769,-0.0996812978506458,"510011","2006","Brazil","5104104Brazil",5104104
0,12.420014631996,4.33636349617427,3.28678121217125,1.09861228866811,1.27942113854036,0.724375590209603,0.911718923981792,-0.0988376817503974,"510011","2007","Brazil","5104104Brazil",5104104
1,12.4111549907937,4.23183020739052,3.32027662792876,0,0.844919801454896,0.724831342726089,0.893168449509981,-0.0982275845325931,"510011","2008","Brazil","5104104Brazil",5104104
0,12.3999904963183,4.23674967573993,3.31338642328706,0,1.28278102177628,0.653058650657813,0.822953734620696,-0.0980021782027203,"510011","2009","Brazil","5104104Brazil",5104104
0,12.3915562394779,4.22595045029119,3.31097378729952,1.09861228866811,1.08288578802736,0.86541937367575,0.555495517555143,-0.0977645136768264,"510011","2010","Brazil","5104104Brazil",5104104
0,12.3868665777663,4.2111707694214,3.32249861743853,1.38629436111989,1.03213530307874,0.751012973578505,0.568347366481328,-0.0993414767264003,"510011","2011","Brazil","5104104Brazil",5104104
0,12.3975845084581,4.20386673016553,3.32966308162707,1.38629436111989,1.16480701353532,0.713639253008021,0.534188999787508,-0.0997065688987412,"510011","2012","Brazil","5104104Brazil",5104104
0,12.4055348747274,4.22493146819237,3.32341967163177,1.6094379124341,1.20841554104915,0.73205013185052,1.68764575058793,-0.0995472768934188,"510011","2013","Brazil","5104104Brazil",5104104
0,12.3980176645801,4.22983655605954,3.31285426386276,1.6094379124341,1.0362258407315,0.724526722141401,1.17604177355623,-0.0993966957041835,"510011","2014","Brazil","5104104Brazil",5104104
0,12.3832149799435,4.20457380339225,3.31194133118725,1.09861228866811,1.38292040687094,0.870301446231691,0.605362248082288,-0.0992668774860945,"510011","2015","Brazil","5104104Brazil",5104104
0,12.3810939115942,4.17695832639442,3.3217030828653,1.38629436111989,1.32708804706349,0.961149575864153,0.733583196686173,-0.0991346289776238,"510011","2016","Brazil","5104104Brazil",5104104
0,12.3853150081345,4.17240218045198,3.330867561005,1.6094379124341,1.19823035159359,0.888183548253971,0.997252021472862,-0.0990013949479259,"510011","2017","Brazil","5104104Brazil",5104104
0,12.3752079360581,4.14991885969527,3.34673252456167,1.6094379124341,1.33349011505529,0.799142882582051,1.43770472791817,-0.0988762635411143,"510011","2018","Brazil","5104104Brazil",5104104
0,12.3651193488215,4.07020136696966,3.35781841634947,2.30258509299405,1.34126442831664,0.89964846113234,0.913677722673106,-0.0986621671223537,"510011","2019","Brazil","5104104Brazil",5104104
0,12.3711155745595,4.06172184240842,3.36437405028993,2.39789527279837,1.1800122508601,0.807698084298408,1.01096825458599,-0.0984584025407417,"510011","2020","Brazil","5104104Brazil",5104104
0,12.3775803595852,3.97518756418132,3.38202076537536,2.30258509299405,1.2424724852959,0.726953045347041,1.00045156969996,-0.098315598777212,"510011","2021","Brazil","5104104Brazil",5104104
0,14.3771802295217,5.8378231266051,2.41055927811435,0,1.39139787746039,0.477742057720445,0.471711506055441,-0.113043289453476,"510012","2000","Brazil","5105101Brazil",5105101
0,14.3603353420421,5.77411874392185,2.44025639936071,0,1.51127811033299,0.450427133427252,0.702982892100667,-0.113421789317843,"510012","2001","Brazil","5105101Brazil",5105101
0,14.3444668650479,5.66946062630434,2.4934306483379,0,1.70280906148712,0.523817245759193,0.663328913040686,-0.113127654187093,"510012","2002","Brazil","5105101Brazil",5105101
0,14.32344828577,5.5429020625311,2.54320818758518,0,1.40698884523719,0.470300078562714,0.788622696217945,-0.11312468988903,"510012","2003","Brazil","5105101Brazil",5105101
0,14.2905846979158,5.41834425389676,2.58729545180763,1.09861228866811,1.34900099049648,0.494301669962464,0.66451505618208,-0.113086834925323,"510012","2004","Brazil","5105101Brazil",5105101
0,14.2744353175464,5.36784949292561,2.61488410805372,1.6094379124341,1.31128518180569,0.540118029984045,0.531350131147256,-0.113049733735868,"510012","2005","Brazil","5105101Brazil",5105101
0,14.2659135690086,5.30695406704696,2.65014777733604,1.94591014905531,1.3222420085497,0.502744738713828,0.717142297192368,-0.113011768964339,"510012","2006","Brazil","5105101Brazil",5105101
1,14.2656622856999,5.27673553058276,2.66577248584746,2.07944154167984,1.43521801223715,0.538777816508732,0.615840479587317,-0.112972246871601,"510012","2007","Brazil","5105101Brazil",5105101
0,14.2629429564909,5.28796085696719,2.65793191437615,2.484906649788,1.24278061490957,0.454994140398909,0.945527492477447,-0.112839355803872,"510012","2008","Brazil","5105101Brazil",5105101
0,14.2627716628984,5.312779556542,2.65330965529365,2.39789527279837,1.36833528409395,0.558233997886102,0.703934148168256,-0.112791269727288,"510012","2009","Brazil","5105101Brazil",5105101
0,14.2598683895455,5.3095053024759,2.64718818368199,2.19722457733622,1.27301847364463,0.663876930431842,0.751899184181142,-0.112744676831831,"510012","2010","Brazil","5105101Brazil",5105101
0,14.2494049244706,5.2495086828701,2.65747616878841,2.07944154167984,1.21812672673952,0.58480038434521,0.782860578983981,-0.11239580558072,"510012","2011","Brazil","5105101Brazil",5105101
0,14.2521585339185,5.2813732442682,2.65300831562418,2.484906649788,1.21926898262473,0.59219410790955,0.596719748328426,-0.112467949319534,"510012","2012","Brazil","5105101Brazil",5105101
0,14.2517383711638,5.27044576571303,2.65321309341719,2.70805020110221,1.33215056716265,0.547072129877662,1.26577230127342,-0.112450152755619,"510012","2013","Brazil","5105101Brazil",5105101
0,14.2490238586619,5.25500928516858,2.65550570693303,2.56494935746154,1.34474995529358,0.623948585218159,0.930161785104659,-0.112415960447196,"510012","2014","Brazil","5105101Brazil",5105101
0,14.2481043399489,5.26124605864758,2.65442927078833,2.89037175789616,1.60499672762153,0.758884401514505,0.63075052999347,-0.112380220566857,"510012","2015","Brazil","5105101Brazil",5105101
0,14.2491628743873,5.24123997846107,2.65581878047868,2.94443897916644,1.48361051860095,0.711609849089991,0.831537036103033,-0.112346549075906,"510012","2016","Brazil","5105101Brazil",5105101
0,14.2506472062954,5.23199295607667,2.66083242000557,3.13549421592915,1.41200384636428,0.686278094552346,0.701842711650791,-0.112311867250372,"510012","2017","Brazil","5105101Brazil",5105101
0,14.2495493100658,5.21946290371971,2.67116525791822,3.55534806148941,1.51969708819723,0.549097593605384,1.04174690759605,-0.112282816410981,"510012","2018","Brazil","5105101Brazil",5105101
0,14.2446959101308,5.14987516700871,2.69486221996899,3.66356164612965,1.50625350051786,0.747843858637012,0.862468605141711,-0.112418875998797,"510012","2019","Brazil","5105101Brazil",5105101
0,14.2464952796926,5.12129188522815,2.70745875744687,3.78418963391826,1.3635173141926,0.758066720634296,0.643353332051186,-0.112431821006854,"510012","2020","Brazil","5105101Brazil",5105101
0,14.24393255528,5.09493373141324,2.72293949271468,3.98898404656427,1.27010301938647,0.657623577662592,1.12872078951452,-0.112396766142599,"510012","2021","Brazil","5105101Brazil",5105101
1,14.6705363210436,6.19122657001507,2.18608551700706,5.4553211153577,1.46996505433274,0.272989677226508,0.27039945181265,-0.115209507044916,"510009","2000","Brazil","5105150Brazil",5105150
0,14.6620750294876,6.17824192411465,2.20613683985133,5.00394630594546,1.46150761245021,0.2285124693842,0.772187027061197,-0.11341941228524,"510009","2001","Brazil","5105150Brazil",5105150
0,14.6555564534464,6.14994317155701,2.22485043404928,5.03695260241363,1.72454091528941,0.357960449480574,0.178445905677638,-0.112953523090268,"510009","2002","Brazil","5105150Brazil",5105150
0,14.6493865003353,6.10544993547046,2.24357078872101,5.18178355029209,1.47014765896061,0.254497884881559,0.511449949640088,-0.113515655327369,"510009","2003","Brazil","5105150Brazil",5105150
0,14.6400804932837,6.04607600408056,2.27142536376386,5.22035582507832,1.33468758715066,0.250357377879766,0.526572610282111,-0.112819260706133,"510009","2004","Brazil","5105150Brazil",5105150
0,14.6349311927956,6.02448553626587,2.27337068331624,5.54907608489522,1.43198241323121,0.387692889911409,0.634933060953746,-0.112630036985841,"510009","2005","Brazil","5105150Brazil",5105150
0,14.6295528112107,6.03336383282306,2.28070205115214,5.605802066296,1.49269899833086,0.314420230988685,0.812753730380142,-0.112593600571212,"510009","2006","Brazil","5105150Brazil",5105150
0,14.6276432154028,6.01594689183169,2.2844487243037,5.61312810638807,1.52560764037719,0.334635944159633,0.462618887408408,-0.112549516572593,"510009","2007","Brazil","5105150Brazil",5105150
0,14.6265631311391,5.99408303587205,2.2859022276396,5.56452040732269,1.29649383290569,0.361014860963085,0.735950913316501,-0.112404791972744,"510009","2008","Brazil","5105150Brazil",5105150
0,14.6265492927367,5.99531134835468,2.28767021057556,5.52146091786225,1.4499973527601,0.333590875018862,0.580193231779506,-0.112353433206549,"510009","2009","Brazil","5105150Brazil",5105150
0,14.6261559380631,5.98186583753668,2.2907125434875,5.52545293913178,1.44238433724792,0.449756588795478,0.496495575542089,-0.11229883587318,"510009","2010","Brazil","5105150Brazil",5105150
0,14.6248731104822,5.91727899188262,2.30860346051132,5.605802066296,1.41439422046171,0.371937528105389,0.712973793859246,-0.112141706534265,"510009","2011","Brazil","5105150Brazil",5105150
0,14.6250093145754,5.93600436141386,2.31534716090002,5.68357976733868,1.51459869838345,0.410332710729866,0.525851129757423,-0.112247288936052,"510009","2012","Brazil","5105150Brazil",5105150
0,14.6253795357106,5.92107823802743,2.3242216471445,5.73334127689775,1.46735890262458,0.309598018202309,0.894163473983077,-0.112211154828823,"510009","2013","Brazil","5105150Brazil",5105150
0,14.62569502062,5.90259859431241,2.33326448544382,5.78382518232974,1.52796699824535,0.358846519068268,0.865265421907609,-0.11217326460645,"510009","2014","Brazil","5105150Brazil",5105150
0,14.6254702678361,5.86316966859229,2.34681339253243,5.95324333428778,1.76793886715311,0.503672990281015,0.46115790966724,-0.112136452731319,"510009","2015","Brazil","5105150Brazil",5105150
0,14.6238349062986,5.82592166221678,2.36389748417178,6.1779441140506,1.64531978731128,0.466455876804486,0.813608189597919,-0.112101667108993,"510009","2016","Brazil","5105150Brazil",5105150
0,14.6224129578527,5.80886110032733,2.37076858715161,6.29341927884648,1.60462427588343,0.445932277509234,0.630715403341561,-0.112066602535378,"510009","2017","Brazil","5105150Brazil",5105150
0,14.620163316552,5.78918240438919,2.37464369069788,6.33150184989369,1.50914630500714,0.363851499214419,0.754379917202699,-0.112031899761144,"510009","2018","Brazil","5105150Brazil",5105150
0,14.6170635899364,5.73914422988776,2.37738034169622,6.36818718635049,1.68547768706007,0.472061652266603,0.6528249762534,-0.112235982374889,"510009","2019","Brazil","5105150Brazil",5105150
0,14.6152273424402,5.72437598491617,2.37634066838107,6.46302945692067,1.71493367954108,0.553042808594825,0.34651861979915,-0.112207798159049,"510009","2020","Brazil","5105150Brazil",5105150
0,14.6117675312043,5.71628905570411,2.37762415915937,6.34388043412633,1.38198631950144,0.419551437273308,1.02443614560787,-0.112171842968445,"510009","2021","Brazil","5105150Brazil",5105150
1,11.0982371031243,2.8161321767343,3.05053063564051,1.79175946922805,0.292023194057193,1.18022933806282,0.156930005685464,-0.108423663127382,"510001","2000","Brazil","5105903Brazil",5105903
0,11.1016783230756,2.82542790187055,3.05081218227572,1.79175946922805,0.555587008348593,1.06636512508954,0.446451446709887,-0.108830911204757,"510001","2001","Brazil","5105903Brazil",5105903
0,11.0836477232266,2.79286547614472,3.055032905225,1.09861228866811,0.481678017690894,1.20151203343316,0.469144126529397,-0.110231366865059,"510001","2002","Brazil","5105903Brazil",5105903
0,11.0700343083344,2.76650314468352,3.04661950742813,1.6094379124341,0.260611722216529,0.993894380618014,0.288244763837651,-0.110143990155013,"510001","2003","Brazil","5105903Brazil",5105903
0,11.054096446544,2.74486535868557,3.04583119911743,1.79175946922805,0.268464839654505,1.05205181196331,0.457201648533233,-0.108011825924457,"510001","2004","Brazil","5105903Brazil",5105903
0,11.0320669743069,2.71975608849782,3.04185900640723,1.79175946922805,0.297591582335423,1.09706231691684,0.401738352253423,-0.108702055050807,"510001","2005","Brazil","5105903Brazil",5105903
0,11.02149666722,2.74170705696648,3.02469868846775,2.19722457733622,0.478973745656789,1.06516747262394,0.466522643579807,-0.108304529187679,"510001","2006","Brazil","5105903Brazil",5105903
0,11.0187874912735,2.75033912395871,3.01543827974207,2.63905732961526,0.393479941345738,1.07039583798012,0.246781270981345,-0.108223033891321,"510001","2007","Brazil","5105903Brazil",5105903
0,11.0181057275089,2.76351810301106,3.01897911434198,2.83321334405622,0.422804851898907,1.04805609206117,0.456926726259221,-0.107741356027849,"510001","2008","Brazil","5105903Brazil",5105903
0,11.0185883226502,2.77731231738528,3.01798327120661,3.04452243772342,0.596469559405355,0.992420152104284,0.367469957558135,-0.107654998121708,"510001","2009","Brazil","5105903Brazil",5105903
0,11.0133648190814,2.76411218233404,3.02016265918039,3.09104245335832,0.36105867000189,1.27350577023149,0.124947435906899,-0.107570046705911,"510001","2010","Brazil","5105903Brazil",5105903
0,11.0027228137832,2.73172359391636,3.02207297805306,3.2188758248682,0.302031778797054,1.0762053600799,0.376605972429412,-0.104779275339206,"510001","2011","Brazil","5105903Brazil",5105903
0,10.9933639609407,2.70637476952819,3.02769931365858,2.83321334405622,0.40326215166469,1.11705098868278,0.190137127447716,-0.105070767457964,"510001","2012","Brazil","5105903Brazil",5105903
0,10.9831862685818,2.69841500847512,3.02559404788651,2.56494935746154,0.632205815913391,0.979044250187131,0.221145855081414,-0.10497135744163,"510001","2013","Brazil","5105903Brazil",5105903
0,10.9780982606296,2.69542744294839,3.03106070053851,2.94443897916644,0.459314536567078,1.13472301035585,0.588812242844794,-0.104879379584749,"510001","2014","Brazil","5105903Brazil",5105903
0,10.9712206142522,2.69474836223176,3.03051860999194,2.94443897916644,0.660637498835497,1.22634271302303,0.135560073620702,-0.104789430319713,"510001","2015","Brazil","5105903Brazil",5105903
0,10.9745103951738,2.7141199450366,3.03387054931514,2.99573227355399,0.668125006699687,1.11180273878207,0.612310297365911,-0.104698660601975,"510001","2016","Brazil","5105903Brazil",5105903
0,10.9647999354521,2.69275198126168,3.03535828955012,3.29583686600433,0.460900536707966,1.22420836013341,0.406095504777798,-0.104651930861846,"510001","2017","Brazil","5105903Brazil",5105903
0,10.9651673214718,2.71400175367152,3.03263146171199,3.3322045101752,0.666326745990465,1.0786310457519,0.848809015280581,-0.104589795844986,"510001","2018","Brazil","5105903Brazil",5105903
0,10.9725022898786,2.72495929659759,3.0340244327658,3.3322045101752,0.688010344471102,1.19856092122616,0.00210944570218654,-0.105353405900316,"510001","2019","Brazil","5105903Brazil",5105903
0,10.9862358373376,2.74908690628363,3.03150205390905,3.2188758248682,0.561272041691334,1.40842692554325,-0.555671864153803,-0.105271339592921,"510001","2020","Brazil","5105903Brazil",5105903
0,11.0016504068904,2.7700449558086,3.02780013979998,3.49650756146648,0.596921678781546,1.02615804622371,0.260580187030549,-0.105174805669024,"510001","2021","Brazil","5105903Brazil",5105903
1,12.7397270191438,4.7293120771385,2.88042458328035,0,1.14387054717278,0.765771656905082,0.833724570836706,-0.113791405785777,"510007","2000","Brazil","5106216Brazil",5106216
0,12.7290037019908,4.79107528472039,2.87727415842799,0,1.33989173312639,0.740883987393494,0.795643044870582,-0.111731820629784,"510007","2001","Brazil","5106216Brazil",5106216
0,12.7097481177789,4.82238918262984,2.85290865506801,0,1.31261008000877,0.724240379311489,0.432912076609453,-0.11157750632038,"510007","2002","Brazil","5106216Brazil",5106216
0,12.6571110667463,4.73536007968811,2.85158168234706,0,1.12136396150799,0.7185026625779,0.847740236127626,-0.111523570824774,"510007","2003","Brazil","5106216Brazil",5106216
0,12.6264372363522,4.73242088426488,2.84581663185038,0,1.00041583264997,0.748220948236744,0.688123659835759,-0.111467001573612,"510007","2004","Brazil","5106216Brazil",5106216
0,12.6041466398604,4.72807316638995,2.84106520733403,0,1.03046972877641,0.692013520077972,0.91146321641884,-0.111401107035584,"510007","2005","Brazil","5106216Brazil",5106216
0,12.5785925031815,4.66076890650505,2.85247208902997,0,1.13258787883274,0.703353109267142,0.777388012401548,-0.111348459197094,"510007","2006","Brazil","5106216Brazil",5106216
0,12.569026868467,4.62450801730142,2.86357154802437,0,1.11622272224578,0.785064840036811,0.6421442041673,-0.111296113305432,"510007","2007","Brazil","5106216Brazil",5106216
0,12.567323170514,4.6361224473466,2.85816029082607,0,0.958302743783427,0.786230349544026,1.08977715166245,-0.111114610145225,"510007","2008","Brazil","5106216Brazil",5106216
0,12.5710597971524,4.63771059629542,2.85681811968135,0,1.02293877190213,0.667811567691139,0.903901012256581,-0.11104655717439,"510007","2009","Brazil","5106216Brazil",5106216
0,12.5808514413295,4.66229207749164,2.85999214302001,0,0.926774500885675,0.91054083242216,0.571045869578816,-0.110974191234028,"510007","2010","Brazil","5106216Brazil",5106216
0,12.5820463594582,4.65848915865199,2.86503928139181,0,0.874521391626619,0.8188747489913,0.825877204758821,-0.11089036884661,"510007","2011","Brazil","5106216Brazil",5106216
0,12.5866580377119,4.64510246887598,2.86631286843047,0,0.953790090651637,0.827963718019733,0.643506764893224,-0.111001103462576,"510007","2012","Brazil","5106216Brazil",5106216
0,12.5829015569987,4.64697951015371,2.856455285894,0,1.10033861176304,0.761465693189457,1.51563272114468,-0.110942679673479,"510007","2013","Brazil","5106216Brazil",5106216
